"_time",accountLast4,amount,currency,endTime,endpointName,endpoints,event,eventTypes,raw,request,response,responseTime,returnCode,returnCodes,routingNumber,routingNumbers,serviceName,startTime,uuid
"2026-05-07T19:54:05.000+0000",4134,20893,USD,"1778183646.091","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",0bec400e90228246911b8e6a82ec43a1,"{""type"":""debit"",""amount"":20893,""currency"":""USD"",""accountLast4"":""4134"",""routingNumber"":""021000021""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-08""}",1091,R07,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778183645,"0bec400e-9022-8246-911b-8e6a82ec43a1"
"2026-05-07T12:34:35.000+0000",7841,5530,USD,"1778157275.402","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",3196ccfda163804ed92390324fdb209e,"{""transferId"":""ACH-726533"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",402,R04,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778157275,"3196ccfd-a163-804e-d923-90324fdb209e"
"2026-05-08T23:02:54.000+0000",3577,32445,USD,"1778281374.352","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",e3ec87b94a501414bc1da93acab6fa5e,"{""accountLast4"":""3577"",""routingNumber"":""026009593""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",352,R02,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778281374,"e3ec87b9-4a50-1414-bc1d-a93acab6fa5e"
"2026-05-06T18:43:34.000+0000",1263,37690,USD,"1778093015.177","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",efab25ad1cbba59748445070ef057066,"{""transferId"":""ACH-336373"",""action"":""status""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R29"",""reason"":""bank_return""}",1177,R29,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778093014,"efab25ad-1cbb-a597-4844-5070ef057066"
"2026-05-10T03:42:12.000+0000",3104,3703,USD,"1778384532.998","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",e1df1a0a5c63af4bcfe54b6c7187aaef,"{""transferId"":""ACH-859642"",""action"":""status""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R08"",""reason"":""bank_return""}",998,R08,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778384532,"e1df1a0a-5c63-af4b-cfe5-4b6c7187aaef"
"2026-05-07T20:26:10.000+0000",1205,10520,USD,"1778185570.616","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",1db100eac13dfda9d97cafdcb3f36242,"{""transferId"":""ACH-665741"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",616,R01,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778185570,"1db100ea-c13d-fda9-d97c-afdcb3f36242"
"2026-05-06T21:40:13.000+0000",4019,48885,USD,"1778103614.177","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",b80d69bd43d30708d26bb014366a8d0f,"{""accountLast4"":""4019"",""routingNumber"":""026009593""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R03"",""reason"":""bank_return""}",1177,R03,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778103613,"b80d69bd-43d3-0708-d26b-b014366a8d0f"
"2026-05-11T03:16:25.000+0000",1741,13765,USD,"1778469385.808","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",62f2899c48093393968f72ca7d7b0753,"{""transferId"":""ACH-335331"",""action"":""status""}","{""status"":""settled"",""achStatus"":""completed"",""settledAt"":""2026-05-11T03:16:25Z""}",808,R29,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778469385,"62f2899c-4809-3393-968f-72ca7d7b0753"
"2026-05-09T15:32:28.000+0000",8512,9184,USD,"1778340748.153","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",61e1084cbb042df677d21eeaf3cfcdd0,"{""transferId"":""ACH-343028"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",153,R04,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778340748,"61e1084c-bb04-2df6-77d2-1eeaf3cfcdd0"
"2026-05-08T23:47:29.000+0000",9553,9286,USD,"1778284049.22","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",f54d83b89f465d2a3d0270a4e635eaf7,"{""type"":""credit"",""amount"":9286,""currency"":""USD"",""destinationAccountLast4"":""9553"",""routingNumber"":""021000021""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-09""}",220,R01,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778284049,"f54d83b8-9f46-5d2a-3d02-70a4e635eaf7"
"2026-05-08T04:56:33.000+0000",8976,33578,USD,"1778216193.691","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",d85d9338171912b24fce4200b89585b6,"{""type"":""credit"",""amount"":33578,""currency"":""USD"",""destinationAccountLast4"":""8976"",""routingNumber"":""026009593""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-09""}",691,R10,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778216193,"d85d9338-1719-12b2-4fce-4200b89585b6"
"2026-05-09T04:38:27.000+0000",8105,25671,USD,"1778301507.417","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",23cd1f0837880c7d08ce2fe8f63956d9,"{""transferId"":""ACH-321264"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",417,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778301507,"23cd1f08-3788-0c7d-08ce-2fe8f63956d9"
"2026-05-09T15:19:18.000+0000",8731,45626,USD,"1778339959.2","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",220a2019e00135b90f30c9fdc6aee8ba,"{""type"":""credit"",""amount"":45626,""currency"":""USD"",""destinationAccountLast4"":""8731"",""routingNumber"":""111000025""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R03"",""reason"":""bank_return""}",1200,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778339958,"220a2019-e001-35b9-0f30-c9fdc6aee8ba"
"2026-05-12T00:30:11.000+0000",9437,7238,USD,"1778545811.126","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",e2680ccf11e00b7f44332a4cb4f103fa,"{""type"":""debit"",""amount"":7238,""currency"":""USD"",""accountLast4"":""9437"",""routingNumber"":""122105155""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R29"",""reason"":""bank_return""}",126,R29,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778545811,"e2680ccf-11e0-0b7f-4433-2a4cb4f103fa"
"2026-05-10T04:05:06.000+0000",8884,14770,USD,"1778385906.427","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",5b8cc8c67a323d7b1dbc1702ae5317d3,"{""transferId"":""ACH-661314"",""action"":""status""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R02"",""reason"":""bank_return""}",427,R02,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778385906,"5b8cc8c6-7a32-3d7b-1dbc-1702ae5317d3"
"2026-05-10T09:04:18.000+0000",7662,27792,USD,"1778403859.224","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",6692f672b35b845c4d2eb09a921ed1dc,"{""transferId"":""ACH-348977"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1224,R04,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778403858,"6692f672-b35b-845c-4d2e-b09a921ed1dc"
"2026-05-10T00:57:02.000+0000",3222,4430,USD,"1778374622.196","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",16e6e9a51914453428e87696a7bbc54d,"{""transferId"":""ACH-938925"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",196,R10,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778374622,"16e6e9a5-1914-4534-28e8-7696a7bbc54d"
"2026-05-10T11:21:35.000+0000",5676,16504,USD,"1778412095.668","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",e2c73df97431e4bc0b9541cd3718ca46,"{""transferId"":""ACH-199867"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",668,R01,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778412095,"e2c73df9-7431-e4bc-0b95-41cd3718ca46"
"2026-05-10T13:14:43.000+0000",6778,35271,USD,"1778418883.845","/v1/ach/credit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",a9d89cb7ced04546e7679972af47616f,"{""type"":""credit"",""amount"":35271,""currency"":""USD"",""destinationAccountLast4"":""6778"",""routingNumber"":""111000025""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-11""}",845,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778418883,"a9d89cb7-ced0-4546-e767-9972af47616f"
"2026-05-10T14:44:10.000+0000",6335,10881,USD,"1778424251.084","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",92742499457477a57b71cc2c4c6ba604,"{""transferId"":""ACH-805082"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R07"",""reason"":""bank_return""}",1084,R07,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778424250,"92742499-4574-77a5-7b71-cc2c4c6ba604"
"2026-05-09T07:01:04.000+0000",6524,33177,USD,"1778310064.451","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",9ebf70b59b17cbb24205ab9d2585ee81,"{""transferId"":""ACH-852881"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",451,R29,"R01,R02,R03,R04,R07,R08,R10,R29",091000022,"021000021,111000025,091000022,026009593,122105155","payments-service",1778310064,"9ebf70b5-9b17-cbb2-4205-ab9d2585ee81"
"2026-05-06T22:12:52.000+0000",6554,8007,USD,"1778105572.217","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",e1ef24459b9b0572f56183cedbac2405,"{""transferId"":""ACH-861231"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",217,R08,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778105572,"e1ef2445-9b9b-0572-f561-83cedbac2405"
"2026-05-09T21:55:22.000+0000",4180,33279,USD,"1778363722.806","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",78b66b299ca53cc73426754e565efdfe,"{""type"":""debit"",""amount"":33279,""currency"":""USD"",""accountLast4"":""4180"",""routingNumber"":""021000021""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-10""}",806,R10,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778363722,"78b66b29-9ca5-3cc7-3426-754e565efdfe"
"2026-05-08T23:57:00.000+0000",1193,16606,USD,"1778284620.846","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",aee98e464c571569d50cafeccbcb41c5,"{""type"":""debit"",""amount"":16606,""currency"":""USD"",""accountLast4"":""1193"",""routingNumber"":""111000025""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",846,R29,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778284620,"aee98e46-4c57-1569-d50c-afeccbcb41c5"
"2026-05-09T10:15:10.000+0000",9744,30385,USD,"1778321711.223","/v1/ach/return","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",411472dc9ad2592379ee019c6c133f35,"{""transferId"":""ACH-241375"",""action"":""return""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1223,R01,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778321710,"411472dc-9ad2-5923-79ee-019c6c133f35"
"2026-05-06T16:21:11.000+0000",8827,18183,USD,"1778084472.099","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",ea0c4d0c8dc0d6bdfd03e1c709843f24,"{""type"":""debit"",""amount"":18183,""currency"":""USD"",""accountLast4"":""8827"",""routingNumber"":""026009593""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-07""}",1099,R02,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778084471,"ea0c4d0c-8dc0-d6bd-fd03-e1c709843f24"
"2026-05-08T16:09:03.000+0000",8838,46802,USD,"1778256544.206","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",79d23aef07f3a02a720e6dacab441111,"{""transferId"":""ACH-944848"",""action"":""settlement""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R01"",""reason"":""bank_return""}",1206,R01,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778256543,"79d23aef-07f3-a02a-720e-6dacab441111"
"2026-05-08T21:53:33.000+0000",5563,37534,USD,"1778277213.645","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",0bc01ad6c85c8798c122496c794d04ef,"{""transferId"":""ACH-727734"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",645,R03,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778277213,"0bc01ad6-c85c-8798-c122-496c794d04ef"
"2026-05-06T02:08:17.000+0000",5507,9732,USD,"1778033298.209","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",83d49c5a2322f4d49f18b00e1ead29a6,"{""type"":""debit"",""amount"":9732,""currency"":""USD"",""accountLast4"":""5507"",""routingNumber"":""026009593""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-07""}",1209,R04,"R01,R02,R03,R04,R07,R08,R10,R29",026009593,"021000021,111000025,091000022,026009593,122105155","payments-service",1778033297,"83d49c5a-2322-f4d4-9f18-b00e1ead29a6"
"2026-05-06T03:15:03.000+0000",6934,4074,USD,"1778037303.243","/v1/ach/settlement","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",51fb4b563715e9698e8d7e810f6b7b59,"{""transferId"":""ACH-300117"",""action"":""settlement""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",243,R08,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778037303,"51fb4b56-3715-e969-8e8d-7e810f6b7b59"
"2026-05-07T22:45:44.000+0000",4996,21417,USD,"1778193944.319","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",INFO,"INFO,ERROR,EXIT",2bea2fc7077bf0a5d067dfb1e9bac2bd,"{""type"":""debit"",""amount"":21417,""currency"":""USD"",""accountLast4"":""4996"",""routingNumber"":""111000025""}","{""status"":""pending"",""achStatus"":""submitted"",""estimatedSettlementDate"":""2026-05-08""}",319,R02,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778193944,"2bea2fc7-077b-f0a5-d067-dfb1e9bac2bd"
"2026-05-10T17:16:40.000+0000",3503,29132,USD,"1778433400.302","/v1/ach/status","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",01f7afb11ed5e81899aa189a0042eab6,"{""transferId"":""ACH-136401"",""action"":""status""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",302,R29,"R01,R02,R03,R04,R07,R08,R10,R29",122105155,"021000021,111000025,091000022,026009593,122105155","payments-service",1778433400,"01f7afb1-1ed5-e818-99aa-189a0042eab6"
"2026-05-11T12:07:09.000+0000",2851,40725,USD,"1778501230.232","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",7fc5cbd4f945562abf36ac64d0abde9c,"{""type"":""debit"",""amount"":40725,""currency"":""USD"",""accountLast4"":""2851"",""routingNumber"":""021000021""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1232,R03,"R01,R02,R03,R04,R07,R08,R10,R29",021000021,"021000021,111000025,091000022,026009593,122105155","payments-service",1778501229,"7fc5cbd4-f945-562a-bf36-ac64d0abde9c"
"2026-05-06T02:38:10.000+0000",7199,21816,USD,"1778035091.238","/v1/ach/debit","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",EXIT,"INFO,ERROR,EXIT",d2a7cf5aecdaa1bba2f8360d21f8f128,"{""type"":""debit"",""amount"":21816,""currency"":""USD"",""accountLast4"":""7199"",""routingNumber"":""111000025""}","{""status"":""error"",""errorCode"":""ACH-504"",""message"":""gateway_timeout""}",1238,R08,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778035090,"d2a7cf5a-ecda-a1bb-a2f8-360d21f8f128"
"2026-05-08T16:56:36.000+0000",2610,28252,USD,"1778259396.147","/v1/ach/verify-account","/v1/ach/debit,/v1/ach/credit,/v1/ach/status,/v1/ach/verify-account,/v1/ach/settlement,/v1/ach/return",ERROR,"INFO,ERROR,EXIT",5a87ffcc34b8959259d3d7df30ce7af5,"{""accountLast4"":""2610"",""routingNumber"":""111000025""}","{""status"":""returned"",""achStatus"":""returned"",""returnCode"":""R03"",""reason"":""bank_return""}",147,R03,"R01,R02,R03,R04,R07,R08,R10,R29",111000025,"021000021,111000025,091000022,026009593,122105155","payments-service",1778259396,"5a87ffcc-34b8-9592-59d3-d7df30ce7af5"
